"","X","CustID","JoinDate","DOB","Gender","Visits","Paintings","Jewelry","Mosaics","Sculpture","Coupon","Revenue","Joindate_cat","Age","Age_cat","Visits_freq","Visits_freq_cat"
"2419",2419,86753092419,2015-02-08,1975-03-24,"Female",93,64.5671904128475,212.878357014135,327.98033252486,19.5212615334888,"no",624.947141485331,"new",40,"middle-aged",8.55828220858896,"high"
"2420",2420,86753092420,2014-07-26,1991-07-05,"Female",46,356.846069108223,121.069502010405,259.221066413193,228.032128181832,"no",965.168765713653,"old",24,"younger",2.63862332695985,"low"
"2421",2421,86753092421,2014-07-22,1986-11-03,"Female",24,217.827824447833,184.386670348048,113.615901217766,376.808909279006,"no",892.639305292653,"old",29,"younger",1.36622390891841,"low"
"2422",2422,86753092422,2015-03-08,1982-03-16,"Male",19,24.1417315197867,42.0693024398791,409.563390244961,388.462756300227,"no",864.237180504854,"new",33,"middle-aged",1.91275167785235,"low"
"2423",2423,86753092423,2015-05-28,1983-11-03,"Female",19,18.6675208247286,93.4465256059286,429.027803427162,335.305501215393,"no",876.447351073212,"new",32,"middle-aged",2.62672811059908,"low"
"2424",2424,86753092424,2014-12-29,1975-04-23,"Male",63,23.465201233982,229.212129596751,337.53339488355,17.0768663474694,"no",607.287592061752,"new",40,"middle-aged",5.14986376021798,"medium"
"2425",2425,86753092425,2015-03-18,1976-04-25,"Male",77,14.3280403565145,163.591653903026,324.610407754851,109.392633660497,"no",611.922735674888,"new",39,"middle-aged",8.02083333333333,"high"
"2426",2426,86753092426,2014-08-08,1987-01-06,"Female",64,286.923303649143,247.948172531537,171.960056308325,233.72353457783,"yes",940.555067066835,"old",28,"younger",3.76470588235294,"low"
"2427",2427,86753092427,2015-01-05,1968-02-05,"Female",85,52.3676633225709,304.159160323508,252.92287478972,0.847780334847904,"no",610.297478770647,"new",47,"elder",7.08333333333333,"medium"
"2428",2428,86753092428,2014-09-06,1988-06-01,"Female",52,204.440409035547,312.612953113944,246.512929758611,248.996560583876,"no",1012.56285249198,"old",27,"younger",3.24324324324324,"low"
"2429",2429,86753092429,2015-02-02,1977-11-21,"Female",85,81.499625641909,232.08361599848,225.804818088879,47.5966740809396,"no",586.984733810208,"new",38,"middle-aged",7.68072289156627,"medium"
"2430",2430,86753092430,2015-03-02,1974-01-22,"Male",90,67.6779028470228,245.269519322938,202.072605242514,28.7561913335892,"no",543.776218746064,"new",41,"elder",8.88157894736842,"high"
"2431",2431,86753092431,2014-09-22,1986-08-15,"Female",27,269.186052869761,200.895899006683,349.554319896367,207.937485318344,"no",1027.57375709116,"old",29,"younger",1.74193548387097,"low"
"2432",2432,86753092432,2014-08-12,1984-07-14,"Female",36,368.619638685968,233.379958271782,239.218913990178,220.774376241456,"no",1061.99288718938,"old",31,"middle-aged",2.13438735177866,"low"
"2433",2433,86753092433,2014-11-18,1986-05-06,"Male",56,111.311341584774,18.827744812805,251.56805406539,571.760206039581,"yes",953.46734650255,"new",29,"younger",4.11764705882353,"medium"
"2434",2434,86753092434,2014-07-12,1982-01-06,"Female",7,354.727940749005,194.253820538178,137.200288044135,285.537825056954,"no",971.719874388272,"old",33,"middle-aged",0.391061452513967,"low"
"2435",2435,86753092435,2014-08-28,1988-01-09,"Female",44,262.246066114208,232.030678713185,245.861444510358,230.447740840749,"no",970.5859301785,"old",27,"younger",2.69387755102041,"low"
"2436",2436,86753092436,2014-06-30,1982-10-30,"Female",45,167.708822959933,170.722786312392,256.830517345269,423.544922276571,"no",1018.80704889417,"old",33,"middle-aged",2.45901639344262,"low"
"2437",2437,86753092437,2015-01-07,1977-07-15,"Male",74,20.551987212898,317.906780806294,211.387090072612,19.1905430916452,"no",569.036401183449,"new",38,"middle-aged",6.20111731843575,"medium"
"2438",2438,86753092438,2015-03-15,1980-07-18,"Female",21,41.6759804894954,4.9616714254319,609.4706199049,204.170660680578,"no",860.278932500405,"new",35,"middle-aged",2.16494845360825,"low"
"2439",2439,86753092439,2015-01-31,1977-04-09,"Female",66,59.7136782806207,159.456108845847,374.713473701195,32.2404953637157,"no",626.123756191378,"new",38,"middle-aged",5.92814371257485,"medium"
"2440",2440,86753092440,2014-10-13,1982-10-23,"Male",37,192.032298939817,169.400639239937,427.607218240809,224.074727277861,"no",1013.11488369842,"old",33,"middle-aged",2.5,"low"
"2441",2441,86753092441,2015-01-30,1979-04-15,"Female",79,40.8545278167242,316.054031968243,229.850154050644,14.874898372445,"no",601.633612208056,"new",36,"middle-aged",7.07462686567164,"medium"
"2442",2442,86753092442,2015-01-23,1971-12-27,"Female",109,4.50723775417371,153.797150536353,323.734620117217,89.6728785739287,"no",571.711886981672,"new",44,"elder",9.56140350877193,"high"
"2443",2443,86753092443,2015-01-09,1970-10-21,"Female",118,37.1045045731229,173.043094948413,283.656985128169,99.5888914666949,"no",593.3934761164,"new",45,"elder",9.9438202247191,"high"
"2444",2444,86753092444,2015-01-21,1980-11-13,"Female",100,6.96771830125637,383.878112854737,243.206052168652,1.07714244310224,"no",635.129025767748,"new",35,"middle-aged",8.72093023255814,"high"
"2445",2445,86753092445,2014-09-06,1986-11-20,"Male",58,445.934773243212,335.244283525991,25.964198975213,48.6363195630534,"no",855.779575307469,"old",29,"younger",3.61746361746362,"low"
"2446",2446,86753092446,2014-11-05,1989-06-05,"Female",58,308.099990980679,421.419215896148,84.3872852829709,21.5773340155878,"no",835.483826175386,"old",26,"younger",4.13301662707839,"medium"
"2447",2447,86753092447,2015-01-03,1968-10-22,"Female",72,37.8078193126912,212.700216438369,301.75081951738,11.2230790534857,"no",563.481934321926,"new",47,"elder",5.96685082872928,"medium"
"2448",2448,86753092448,2015-02-21,1975-12-03,"Female",92,16.6482348592383,264.271757659947,322.287015608266,29.385247253058,"no",632.592255380509,"new",40,"middle-aged",8.81789137380192,"high"
"2449",2449,86753092449,2014-08-25,1984-10-04,"Female",18,351.18547047566,164.173256980831,246.788041255262,262.375952070135,"no",1024.52272078189,"old",31,"middle-aged",1.09533468559838,"low"
"2450",2450,86753092450,2015-03-29,1976-04-12,"Female",18,39.9139146438371,112.46794570442,319.691522104942,345.446743222964,"no",817.520125676163,"new",39,"middle-aged",1.94945848375451,"low"
"2451",2451,86753092451,2014-09-02,1982-09-08,"Male",35,311.695655524895,231.599977633017,95.1305716413613,186.64985733553,"yes",825.076062134803,"old",33,"middle-aged",2.16494845360825,"low"
"2452",2452,86753092452,2014-09-26,1984-04-17,"Female",33,399.087521433814,125.987625740018,232.448348512031,234.093411977178,"no",991.616907663041,"old",31,"middle-aged",2.14750542299349,"low"
"2453",2453,86753092453,2014-06-09,1993-10-01,"Male",61,507.723475332863,170.017640634311,80.8403216801443,24.401327962802,"no",782.98276561012,"old",22,"younger",3.21052631578947,"low"
"2454",2454,86753092454,2015-04-19,1980-06-08,"Male",19,4.47693403021897,21.8808004553892,501.837844378629,352.912860722145,"no",881.108439586382,"new",35,"middle-aged",2.2265625,"low"
"2455",2455,86753092455,2014-06-10,1985-09-16,"Female",56,189.536634958915,317.901257547553,255.683580655933,164.98606157636,"no",928.107534738761,"old",30,"younger",2.95254833040422,"low"
"2456",2456,86753092456,2015-01-08,1980-09-28,"Female",97,3.419099727032,227.303276990455,352.408169357938,21.7190733439136,"no",604.849619419339,"new",35,"middle-aged",8.15126050420168,"high"
"2457",2457,86753092457,2014-08-20,1983-09-24,"Male",40,148.925728229244,283.994517835646,268.271435553536,215.481986637742,"yes",916.673668256168,"old",32,"middle-aged",2.40963855421687,"low"
"2458",2458,86753092458,2014-08-14,1982-12-20,"Female",44,189.699169750211,251.905893587838,185.673023287534,401.761979403515,"no",1029.0400660291,"old",33,"middle-aged",2.61904761904762,"low"
"2459",2459,86753092459,2014-12-09,1986-10-24,"Male",58,273.986210902554,432.351798723398,101.58026143394,5.94235045314479,"no",813.860621513037,"new",29,"younger",4.49612403100775,"medium"
"2460",2460,86753092460,2015-01-29,1974-05-22,"Female",63,5.53069633979486,340.608226749956,185.188773854175,54.0308165128177,"no",585.358513456744,"new",41,"elder",5.625,"medium"
"2461",2461,86753092461,2014-09-03,1980-01-24,"Female",36,247.010677268373,142.846244051719,384.755231670934,259.632463271535,"no",1034.24461626256,"old",35,"middle-aged",2.23140495867769,"low"
"2462",2462,86753092462,2015-01-31,1989-06-05,"Female",60,479.379220634341,258.642145945586,49.4857408184256,15.0507114441069,"no",802.557818842459,"new",26,"younger",5.38922155688623,"medium"
"2463",2463,86753092463,2014-08-18,1988-12-24,"Female",51,273.254635773548,257.975143113714,287.920683771472,167.067529738088,"no",986.217992396822,"old",27,"younger",3.06,"low"
"2464",2464,86753092464,2015-03-03,1974-01-19,"Female",75,13.4597855076358,172.260089617674,413.264630664414,15.5765419933988,"no",614.561047783123,"new",41,"elder",7.42574257425743,"medium"
"2465",2465,86753092465,2014-09-13,1982-06-09,"Female",42,266.320826417452,288.070280159766,180.88522678651,236.11442461833,"no",971.390757982058,"old",33,"middle-aged",2.65822784810127,"low"
"2466",2466,86753092466,2014-08-07,1986-02-01,"Male",77,284.688812914644,211.868880778101,147.359295841324,271.559626039676,"no",915.476615573745,"old",29,"younger",4.52054794520548,"medium"
"2467",2467,86753092467,2015-01-04,1973-05-25,"Female",67,5.66403843115175,287.293026074162,284.511071760821,44.9401361274601,"no",622.408272393595,"new",42,"elder",5.56786703601108,"medium"
"2468",2468,86753092468,2014-08-25,1985-05-06,"Male",52,208.541819381267,306.858245228699,234.99914903341,247.582765305511,"no",997.981978948887,"old",30,"younger",3.16430020283976,"low"
"2469",2469,86753092469,2015-03-01,1976-01-09,"Female",69,73.1278161765283,291.028393328626,247.3028846867,18.9884614477734,"no",630.447555639628,"new",39,"middle-aged",6.78688524590164,"medium"
"2470",2470,86753092470,2014-08-23,1993-12-30,"Male",55,530.016362614706,274.545241260583,7.76359977513095,23.7570760232152,"no",836.082279673635,"old",22,"younger",3.33333333333333,"low"
"2471",2471,86753092471,2014-08-06,1984-12-06,"Female",39,272.080345983015,189.118640589617,268.474233692302,229.371622140445,"no",959.044842405379,"old",31,"middle-aged",2.28515625,"low"
"2472",2472,86753092472,2014-12-06,1981-07-08,"Male",90,27.7571701850543,331.213727655363,193.354402538949,21.3371993758074,"no",573.662499755174,"new",34,"middle-aged",6.92307692307692,"medium"
"2473",2473,86753092473,2014-08-05,1986-05-02,"Male",41,214.854768068497,293.019068612298,304.74978307597,275.590201089876,"no",1088.21382084664,"old",29,"younger",2.39766081871345,"low"
"2474",2474,86753092474,2014-12-26,1977-09-21,"Female",80,4.61869019248946,262.16101968461,274.244799745185,12.6677302663511,"yes",553.692239888636,"new",38,"middle-aged",6.48648648648649,"medium"
"2475",2475,86753092475,2014-08-11,1989-05-10,"Female",30,204.855009917477,218.100452814821,233.364819057947,254.084549351157,"yes",910.404831141402,"old",26,"younger",1.77514792899408,"low"
"2476",2476,86753092476,2015-03-04,1986-11-04,"Female",61,31.8047090176099,272.566841647324,282.319197511445,13.1240804238322,"no",599.814828600211,"new",29,"younger",6.05960264900662,"medium"
"2477",2477,86753092477,2015-01-26,1977-09-23,"Female",73,28.5780506059978,245.276916889637,284.710746193842,51.9390495236181,"no",610.504763213095,"new",38,"middle-aged",6.46017699115044,"medium"
"2478",2478,86753092478,2015-02-08,1974-08-27,"Female",74,20.0721909052053,259.635159335825,237.00172954403,92.0708364374439,"no",608.779916222504,"new",41,"elder",6.80981595092025,"medium"
"2479",2479,86753092479,2014-10-26,1994-01-07,"Male",61,292.824559696874,458.040269905974,41.6157981145128,47.2165503589556,"no",839.697178076316,"old",21,"younger",4.24593967517401,"medium"
"2480",2480,86753092480,2014-08-22,1990-10-12,"Female",40,350.882563327409,231.972037373194,116.70746677386,322.257223452611,"no",1021.81929092707,"old",25,"younger",2.41935483870968,"low"
"2481",2481,86753092481,2014-08-22,1994-11-13,"Male",66,382.682689571398,351.639650880369,19.0078516787858,1.85651921140408,"no",755.186711341957,"old",21,"younger",3.99193548387097,"low"
"2482",2482,86753092482,2015-01-06,1977-07-11,"Female",90,15.8259440199,108.206043663278,480.635104325005,15.7434294336108,"no",620.410521441794,"new",38,"middle-aged",7.52089136490251,"medium"
"2483",2483,86753092483,2014-08-18,1985-10-09,"Male",31,264.291473252512,284.60036747887,207.577349336217,189.455498751483,"no",945.924688819082,"old",30,"younger",1.86,"low"
"2484",2484,86753092484,2015-02-06,1978-07-02,"Female",71,64.3588939504906,248.199502767332,268.200733276915,24.4158026562957,"no",605.174932651033,"new",37,"middle-aged",6.49390243902439,"medium"
"2485",2485,86753092485,2014-07-27,1990-02-16,"Male",56,345.795316683376,339.834982137898,9.58599513090446,110.335181516697,"no",805.551475468876,"old",25,"younger",3.2183908045977,"low"
"2486",2486,86753092486,2014-09-19,1989-06-09,"Female",46,167.462459609456,222.67190521633,142.654016610673,359.187777783133,"yes",891.976159219592,"old",26,"younger",2.94871794871795,"low"
"2487",2487,86753092487,2014-08-30,1985-03-02,"Female",46,151.642081365051,167.404226724514,359.100525432002,244.90163275655,"no",923.048466278117,"old",30,"younger",2.82786885245902,"low"
"2488",2488,86753092488,2014-09-20,1986-12-30,"Female",39,141.730018797298,277.393883270504,247.557772638539,241.610123226521,"yes",908.291797932862,"old",29,"younger",2.50535331905782,"low"
"2489",2489,86753092489,2014-08-08,1989-03-30,"Female",74,203.448828627543,305.70396698002,235.055692108205,151.681273962917,"yes",895.889761678685,"old",26,"younger",4.35294117647059,"medium"
"2490",2490,86753092490,2015-02-08,1970-09-29,"Female",81,27.1683219722902,256.015747442463,330.503802945513,19.7187946819896,"no",633.406667042256,"new",45,"elder",7.45398773006135,"medium"
"2491",2491,86753092491,2015-05-13,1981-09-06,"Female",19,17.1849604405415,8.26234974101944,467.591510665118,367.478854965421,"no",860.5176758121,"new",34,"middle-aged",2.45689655172414,"low"
"2492",2492,86753092492,2014-11-21,1975-07-12,"Female",80,4.54007320557608,344.137156246128,269.554538108769,3.1169764254628,"no",621.348743985936,"new",40,"middle-aged",5.92592592592593,"medium"
"2493",2493,86753092493,2014-08-31,1983-02-09,"Female",40,168.391167528896,326.518710045861,167.899274179733,252.577988373495,"no",915.387140127985,"old",32,"middle-aged",2.46406570841889,"low"
"2494",2494,86753092494,2015-03-05,1975-04-10,"Male",81,9.95196056776277,306.067481152396,275.097785692141,57.4906965069757,"no",648.607923919276,"new",40,"middle-aged",8.07308970099668,"high"
"2495",2495,86753092495,2015-02-03,1974-01-23,"Female",81,51.2740295170729,270.855421733552,312.173949548322,12.9376463446634,"no",647.24104714361,"new",41,"elder",7.34138972809668,"medium"
"2496",2496,86753092496,2014-12-11,1985-12-09,"Male",58,397.689005148665,339.228564342138,53.6383060801568,18.8038189919154,"no",809.359694562875,"new",30,"younger",4.51948051948052,"medium"
"2497",2497,86753092497,2015-01-13,1974-06-10,"Female",86,29.8270900072304,224.141443567694,317.30936468778,14.8959429377977,"no",586.173841200502,"new",41,"elder",7.32954545454546,"medium"
"2498",2498,86753092498,2015-02-11,1974-10-21,"Male",99,71.1087211261874,287.169402953853,186.236982604843,8.68311129454594,"yes",553.198217979429,"new",41,"elder",9.19504643962848,"high"
"2499",2499,86753092499,2015-03-13,1979-06-30,"Female",73,12.2229649082035,326.25368110124,208.875625865689,53.2807350025563,"no",600.633006877689,"new",36,"middle-aged",7.47440273037543,"medium"
"2500",2500,86753092500,2015-01-22,1978-11-11,"Female",46,1.74461228349072,281.747551872356,310.718771138871,27.2890801821858,"no",621.500015476904,"new",37,"middle-aged",4.02332361516035,"medium"
"2501",2501,86753092501,2015-01-03,1979-05-31,"Female",81,9.5896221185205,253.894048670363,299.667338096358,51.3702173189462,"no",614.521226204188,"new",36,"middle-aged",6.71270718232044,"medium"
"2502",2502,86753092502,2014-08-26,1985-08-27,"Female",26,175.58743270453,263.863277374152,351.429424156066,170.088110441783,"no",960.968244676531,"old",30,"younger",1.58536585365854,"low"
"2503",2503,86753092503,2014-09-04,1986-03-23,"Female",44,360.104449818087,271.978837186094,178.464712559755,223.408355050033,"no",1033.95635461397,"old",29,"younger",2.73291925465838,"low"
"2504",2504,86753092504,2015-01-30,1978-03-09,"Female",66,10.4552900132857,179.694194655132,296.062118214819,66.0195066650925,"no",552.231109548329,"new",37,"middle-aged",5.91044776119403,"medium"
"2505",2505,86753092505,2014-08-27,1987-11-01,"Female",34,193.203132132686,232.854339015438,317.755699418858,242.981343535056,"no",986.794514102038,"old",28,"younger",2.07739307535642,"low"
"2506",2506,86753092506,2015-01-30,1974-01-30,"Male",59,8.81765984443856,442.888672711565,142.277340229717,7.01025280330057,"no",600.993925589021,"new",41,"elder",5.28358208955224,"medium"
"2507",2507,86753092507,2015-02-28,1973-08-19,"Female",73,33.6054210370641,200.344371973359,302.631616842644,53.9432352494249,"no",590.524645102492,"new",42,"elder",7.15686274509804,"medium"
